fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,quality_category
8.3,-1.3432348716594436,0.31,2.0,-3.506557897319982,14.0,141.0,0.99077,2.95,0.77,12.2,6,good
7.9,-1.3823023398503531,0.34,11.4,-3.1941832122778293,53.0,202.0,0.99708,3.11,0.57,9.6,6,good
6.1,-1.2694006096483912,0.16,1.3,-2.796881414808826,36.0,126.0,0.99353,3.13,0.46,8.7,6,good
7.0,-1.7092582477163114,0.26,1.4,-3.101092789211817,46.0,89.0,0.99256,3.39,0.48,10.7,7,good
6.5,-1.5558971455060706,0.28,1.4,-3.0576076772720784,26.0,66.0,0.99199,3.43,0.48,11.1,6,good
7.6,-0.731888008876376,0.33,7.0,-3.6888794541139363,14.0,130.0,0.9918,3.25,0.45,12.5,7,good
7.1,-1.07587280169862,0.32,2.0,-2.9565115604007097,29.0,130.0,0.99354,3.3,0.5,10.4,6,good
8.1,-1.3823023398503531,0.34,10.1,-2.975929646257811,30.0,121.0,0.99724,3.17,0.49,10.1,6,good
6.5,-1.7092582477163114,0.29,1.7,-3.324236340526027,39.0,144.0,0.9927,3.49,0.5,10.5,6,good
7.2,-1.2006450142332614,0.3,8.1,-2.975929646257811,40.0,188.0,0.99652,3.15,0.49,9.1,6,good
7.4,-1.07587280169862,0.3,14.9,-3.270169119255751,70.0,169.0,0.99698,3.25,0.37,10.4,6,good
6.1,-1.8263509139976741,0.29,6.0,-3.473768074496991,29.0,144.0,0.99474,3.68,0.46,10.7,6,good
6.3,-2.2926347621408776,0.24,6.0,-3.2188758248682006,25.0,107.0,0.99511,3.59,0.49,10.5,7,good
7.2,-1.6044503709230613,0.3,2.0,-3.2188758248682006,43.0,188.0,0.9911,3.3,0.41,12.0,6,good
7.0,-1.1363141558521213,0.29,4.9,-3.2968373663379125,41.0,150.0,0.99168,3.38,0.43,12.2,6,good
7.2,-1.6044503709230613,0.3,2.0,-3.2188758248682006,43.0,188.0,0.9911,3.3,0.41,12.0,6,good
7.0,-1.5095925774643841,0.29,8.9,-2.975929646257811,24.0,90.0,0.99556,3.29,0.46,9.8,6,good
7.0,-1.4653375684603434,0.42,5.1,-3.1465551632885744,37.0,144.0,0.99518,3.5,0.59,10.2,6,good
6.9,-1.8904754421672127,0.28,4.4,-3.506557897319982,14.0,107.0,0.99347,3.24,0.46,10.4,8,good
6.7,-1.3432348716594436,0.29,5.8,-3.649658740960655,26.0,74.0,0.9929,3.28,0.53,11.0,6,good
6.9,-1.8904754421672127,0.28,4.4,-3.506557897319982,14.0,107.0,0.99347,3.24,0.46,10.4,8,good
6.8,-0.7743572359854884,0.26,2.7,-3.1465551632885744,28.0,83.0,0.99114,3.38,0.51,12.0,8,good
7.0,-1.2694006096483912,0.26,1.7,-3.1465551632885744,34.0,130.0,0.9925,3.43,0.5,10.7,8,good
6.5,-1.422958345491482,0.29,8.2,-3.123565645063876,32.0,156.0,0.99453,3.13,0.7,10.1,6,good
6.4,-1.7660917224794772,0.34,1.5,-2.385966701933097,42.0,135.0,0.9938,3.25,0.49,9.6,7,good
6.4,-1.7660917224794772,0.34,1.5,-2.364460496712133,43.0,136.0,0.9938,3.25,0.49,9.6,6,good
6.5,-1.6554818509355071,0.27,4.9,-3.270169119255751,13.0,101.0,0.9916,3.17,0.41,11.8,6,good
8.0,-1.018877320649256,0.39,1.6,-3.6888794541139363,26.0,93.0,0.99116,3.15,0.49,11.9,6,good
6.1,-1.8263509139976741,0.24,1.4,-3.0576076772720784,17.0,77.0,0.99319,3.66,0.57,10.3,6,good
8.0,-1.3432348716594436,0.28,8.2,-3.2441936328524905,72.0,202.0,0.99566,3.12,0.56,10.0,6,good
8.8,-1.1056369036050742,0.36,2.1,-3.3524072174927233,19.0,125.0,0.99166,2.96,0.98,12.7,6,good
7.9,-0.818710403535291,0.26,4.45,-3.3813947543659757,23.0,100.0,0.99117,3.17,0.52,12.7,6,good
7.6,-1.1679623668029029,0.27,5.8,-3.2968373663379125,23.0,109.0,0.99399,3.34,0.54,11.0,6,good
7.0,-1.8263509139976741,0.26,7.3,-3.036554268074246,30.0,220.0,0.99622,3.38,0.58,10.1,6,good
8.0,-1.305636458102436,0.25,19.1,-3.079113882493042,50.0,208.0,1.00051,3.05,0.5,9.2,6,good
7.0,-1.8263509139976741,0.26,6.85,-3.036554268074246,30.0,220.0,0.99622,3.38,0.58,10.1,6,good
8.1,-0.9137938516755678,0.32,7.9,-3.4420193761824103,23.0,118.0,0.99176,3.05,0.46,13.3,7,good
7.2,-1.422958345491482,0.29,3.0,-3.2968373663379125,17.0,117.0,0.99411,3.36,0.68,10.1,6,good
7.2,-1.422958345491482,0.29,3.0,-3.2968373663379125,17.0,117.0,0.99411,3.36,0.68,10.1,6,good
7.3,-1.5095925774643841,0.26,1.5,-3.1941832122778293,32.0,172.0,0.99194,3.27,0.48,11.2,6,good
8.1,-1.07587280169862,0.28,7.5,-3.1941832122778293,70.0,230.0,0.99558,3.14,0.55,9.8,6,good
7.3,-1.5095925774643841,0.26,1.5,-3.1941832122778293,32.0,172.0,0.99194,3.27,0.48,11.2,6,good
8.1,-1.07587280169862,0.28,7.5,-3.1941832122778293,70.0,230.0,0.99558,3.14,0.55,9.8,6,good
7.4,-1.0469690555162714,0.2,13.9,-2.900422093749666,63.0,229.0,0.99888,3.11,0.5,8.9,6,good
8.3,-1.2694006096483912,0.27,17.5,-3.079113882493042,48.0,253.0,1.00014,3.02,0.56,9.1,6,good
8.0,-1.3432348716594436,0.28,4.8,-2.975929646257811,34.0,150.0,0.99437,3.13,0.5,10.0,6,good
7.3,-1.305636458102436,0.37,9.7,-3.1465551632885744,36.0,130.0,0.9979,3.48,0.75,9.9,6,good
7.2,-1.6044503709230613,0.28,1.6,-3.540459448995663,13.0,168.0,0.99203,3.17,1.06,11.5,6,good
6.5,-1.305636458102436,0.26,8.2,-3.1465551632885744,21.0,133.0,0.99612,3.43,0.64,9.8,6,good
6.6,-1.3432348716594436,0.27,1.5,-3.1941832122778293,19.0,114.0,0.99295,3.36,0.62,10.5,6,good
6.7,-1.305636458102436,0.26,2.3,-3.123565645063876,61.0,181.0,0.99394,3.45,0.63,10.6,6,good
7.3,-1.6554818509355071,0.27,1.6,-3.575550768806933,35.0,136.0,0.99248,3.38,0.54,11.0,7,good
6.3,-1.6044503709230613,0.26,1.6,-3.575550768806933,36.0,141.0,0.99268,3.53,0.56,10.8,6,good
7.8,-1.1363141558521213,0.33,10.4,-3.4420193761824103,47.0,194.0,0.99692,3.07,0.58,9.6,6,good
8.1,-1.1056369036050742,0.36,7.4,-3.270169119255751,36.0,156.0,0.99592,3.19,0.54,10.6,6,good
8.1,-1.1056369036050742,0.36,7.4,-3.270169119255751,36.0,156.0,0.99592,3.19,0.54,10.6,6,good
7.8,-1.1363141558521213,0.33,10.4,-3.4420193761824103,47.0,194.0,0.99692,3.07,0.58,9.6,6,good
7.0,-1.3432348716594436,0.26,10.8,-3.2188758248682006,37.0,184.0,0.99787,3.47,0.58,10.3,7,good
7.0,-1.2694006096483912,0.32,1.7,-3.2441936328524905,27.0,128.0,0.99375,3.2,0.62,10.2,6,good
5.2,-1.8263509139976741,0.34,0.8,-3.506557897319982,26.0,77.0,0.99155,3.25,0.51,10.1,6,good
5.6,-1.0469690555162714,0.4,6.3,-3.7722610630529876,23.0,174.0,0.9922,3.54,0.5,11.6,7,good
8.8,-1.422958345491482,0.23,10.3,-3.4112477175156566,12.0,97.0,0.99571,3.13,0.4,10.7,6,good
6.0,-1.2344320118106447,0.21,15.55,-3.123565645063876,20.0,142.0,0.99658,3.11,0.54,10.1,6,good
6.1,-1.305636458102436,0.31,1.5,-3.324236340526027,17.0,83.0,0.99076,3.32,0.44,11.1,7,good
6.8,-1.2344320118106447,0.49,1.4,-1.9449106487222299,52.0,148.0,0.9937,3.08,0.49,9.0,6,good
6.1,-1.305636458102436,0.31,1.5,-3.324236340526027,17.0,83.0,0.99076,3.32,0.44,11.1,7,good
6.3,-1.305636458102436,0.37,7.9,-3.036554268074246,58.0,215.0,0.99542,3.19,0.48,9.5,6,good
6.6,-1.422958345491482,0.3,13.0,-2.9374633654300153,18.0,143.0,0.99825,3.37,0.49,9.4,6,good
6.4,-0.991553216374702,0.37,4.85,-3.170085660698769,39.5,216.5,0.99432,3.1,0.5,9.8,6,good
6.2,-1.3432348716594436,0.37,7.1,-3.036554268074246,54.0,201.0,0.99523,3.19,0.48,9.5,6,good
6.3,-1.305636458102436,0.37,7.9,-3.036554268074246,58.0,215.0,0.99542,3.19,0.48,9.5,6,good
8.0,-1.2694006096483912,0.32,7.6,-3.079113882493042,61.0,204.0,0.99543,3.1,0.55,10.1,6,good
7.9,-1.305636458102436,0.27,1.7,-3.3524072174927233,25.0,122.0,0.99088,2.97,0.51,11.9,6,good
7.9,-1.305636458102436,0.27,1.7,-3.3524072174927233,25.0,122.0,0.99088,2.97,0.51,11.9,6,good
6.1,-1.2694006096483912,0.24,19.95,-2.5902671654458267,32.0,174.0,0.99922,3.19,0.44,9.3,6,good
7.7,-0.9390477189967712,0.49,7.7,-3.2968373663379125,11.0,110.0,0.9966,3.33,0.76,10.0,6,good
6.1,-1.2694006096483912,0.24,19.95,-2.5902671654458267,32.0,174.0,0.99922,3.19,0.44,9.3,6,good
6.9,-1.3432348716594436,0.31,7.0,-3.2188758248682006,37.0,175.0,0.99376,3.32,0.49,11.4,6,good
8.5,-1.2006450142332614,0.28,3.1,-2.900422093749666,54.0,174.0,0.99543,3.21,0.43,9.4,6,good
7.4,-0.9137938516755678,0.41,14.1,-2.9187712324178627,37.0,194.0,0.99886,3.2,0.63,9.4,6,good
6.6,-1.1363141558521213,0.34,7.7,-3.101092789211817,63.0,212.0,0.99526,3.22,0.48,9.7,6,good
7.1,-1.07587280169862,0.31,5.2,-3.4112477175156566,36.0,140.0,0.99166,3.35,0.47,12.3,7,good
6.6,-1.3432348716594436,0.25,11.6,-3.079113882493042,45.0,178.0,0.99691,3.33,0.43,9.8,6,good
6.2,-1.2694006096483912,0.45,7.5,-3.079113882493042,46.0,203.0,0.99573,3.26,0.46,9.2,6,good
6.2,-1.2006450142332614,0.49,11.2,-2.8302178350764176,68.0,215.0,0.99656,3.19,0.6,9.4,6,good
5.6,-1.7372712839439852,0.29,0.8,-3.123565645063876,20.0,67.0,0.99112,3.28,0.48,9.9,6,good
6.9,-1.07587280169862,0.3,4.7,-3.506557897319982,34.0,148.0,0.99165,3.36,0.49,12.3,7,good
7.1,-2.111964733385396,0.3,3.1,-3.9633162998156966,15.0,37.0,0.99004,3.02,0.52,11.9,7,good
7.1,-1.1363141558521213,0.29,4.0,-3.2441936328524905,33.0,170.0,0.99463,3.27,0.64,10.2,6,good
7.3,-0.6713856887784326,0.29,11.3,-3.3524072174927233,61.0,224.0,0.99683,3.14,0.56,9.5,6,good
7.1,-2.111964733385396,0.3,3.1,-3.9633162998156966,15.0,37.0,0.99004,3.02,0.52,11.9,7,good
6.5,-1.7092582477163114,0.33,1.4,-3.506557897319982,35.0,138.0,0.99114,3.36,0.6,11.5,7,good
7.3,-1.7660917224794772,0.24,8.1,-2.1037342342488805,32.0,162.0,0.99508,3.17,0.38,10.4,8,good
7.3,-1.7660917224794772,0.24,8.1,-2.1037342342488805,32.0,162.0,0.99508,3.17,0.38,10.4,8,good
6.5,-1.7092582477163114,0.33,1.4,-3.506557897319982,35.0,138.0,0.99114,3.36,0.6,11.5,7,good
7.3,-1.8263509139976741,0.35,1.5,-3.2968373663379125,29.0,108.0,0.99342,3.27,0.51,10.2,6,good
6.4,-1.8263509139976741,0.37,1.5,-3.270169119255751,27.0,109.0,0.99345,3.38,0.5,9.8,6,good
5.8,-1.2006450142332614,0.12,1.6,-3.2968373663379125,57.0,163.0,0.99239,3.38,0.59,10.5,6,good
6.8,-1.4653375684603434,0.3,1.7,-3.123565645063876,19.0,95.0,0.99207,3.17,0.46,10.7,7,good
9.0,-1.3432348716594436,0.34,6.7,-3.506557897319982,21.0,162.0,0.99497,3.08,0.5,10.6,6,good
6.5,-1.4653375684603434,0.25,17.3,-3.0576076772720784,15.0,110.0,0.99828,3.15,0.42,9.2,6,good
5.9,-1.2694006096483912,0.14,8.6,-3.4112477175156566,30.0,142.0,0.99542,3.28,0.44,9.5,6,good
5.9,-1.2694006096483912,0.14,8.6,-3.4112477175156566,30.0,142.0,0.99542,3.28,0.44,9.5,6,good
9.0,-1.3432348716594436,0.34,6.7,-3.506557897319982,21.0,162.0,0.99497,3.08,0.5,10.6,6,good
6.5,-1.4653375684603434,0.25,17.3,-3.0576076772720784,15.0,110.0,0.99828,3.15,0.42,9.2,6,good
6.9,-1.1363141558521213,0.3,1.8,-3.2968373663379125,28.0,117.0,0.99269,3.24,0.48,11.0,6,good
7.2,-1.5095925774643841,0.24,1.4,-3.170085660698769,17.0,159.0,0.99196,3.25,0.53,11.2,6,good
6.3,-1.3432348716594436,0.42,7.1,-3.079113882493042,62.0,209.0,0.99544,3.2,0.53,9.5,6,good
6.3,-1.3432348716594436,0.42,7.1,-3.079113882493042,62.0,209.0,0.99544,3.2,0.53,9.5,6,good
6.3,-2.0325579557809856,0.42,1.1,-3.123565645063876,63.0,146.0,0.99066,3.13,0.72,11.2,7,good
6.4,-1.8904754421672127,0.44,1.2,-3.123565645063876,67.0,150.0,0.9907,3.14,0.73,11.2,7,good
6.3,-2.0325579557809856,0.42,1.1,-3.123565645063876,63.0,146.0,0.99066,3.13,0.72,11.2,7,good
6.4,-1.8904754421672127,0.44,1.2,-3.123565645063876,67.0,150.0,0.9907,3.14,0.73,11.2,7,good
6.3,-2.0325579557809856,0.42,1.1,-3.123565645063876,63.0,146.0,0.99066,3.13,0.72,11.2,7,good
6.9,-1.1363141558521213,0.26,2.3,-3.473768074496991,11.0,103.0,0.99106,3.06,0.42,11.1,6,good
6.9,-1.1363141558521213,0.26,2.3,-3.473768074496991,11.0,103.0,0.99106,3.06,0.42,11.1,6,good
6.6,-0.8891620644859025,0.16,1.4,-3.270169119255751,28.0,160.0,0.99167,2.95,0.45,10.6,6,good
6.9,-1.5558971455060706,0.24,1.8,-3.816712825623821,17.0,80.0,0.98992,3.15,0.46,12.3,7,good
6.8,-1.2694006096483912,0.36,7.0,-3.123565645063876,60.0,207.0,0.99556,3.16,0.49,9.6,6,good
6.6,-1.422958345491482,0.24,8.6,-3.3524072174927233,25.0,135.0,0.99582,3.33,0.59,10.3,6,good
7.0,-1.8263509139976741,0.32,1.1,-3.4112477175156566,29.0,80.0,0.98972,3.23,0.36,12.1,6,good
6.7,-1.7660917224794772,0.42,10.4,-3.2441936328524905,85.0,182.0,0.99628,3.04,0.44,8.9,6,good
5.8,-1.2006450142332614,0.27,1.7,-4.199705077879927,45.0,104.0,0.98914,3.4,0.56,12.6,7,good
6.4,-1.2694006096483912,0.56,1.7,-1.851509473633829,49.0,106.0,0.99354,3.1,0.37,9.2,6,good
6.8,-1.7092582477163114,0.3,12.8,-2.7646205525906042,19.0,171.0,0.99808,3.0,0.52,9.0,7,good
6.8,-1.7092582477163114,0.3,12.8,-2.7646205525906042,19.0,171.0,0.99808,3.0,0.52,9.0,7,good
6.8,-1.7092582477163114,0.3,12.8,-2.7646205525906042,19.0,171.0,0.99808,3.0,0.52,9.0,7,good
6.8,-1.7092582477163114,0.3,12.8,-2.7646205525906042,19.0,171.0,0.99808,3.0,0.52,9.0,7,good
6.8,-1.7092582477163114,0.3,12.8,-2.7646205525906042,19.0,171.0,0.99808,3.0,0.52,9.0,7,good
6.8,-1.7092582477163114,0.3,12.8,-2.7646205525906042,19.0,171.0,0.99808,3.0,0.52,9.0,7,good
5.1,-1.9589953886039686,0.25,0.7,-3.2188758248682006,15.0,89.0,0.9919,3.22,0.43,9.2,6,good
6.8,-1.7092582477163114,0.3,12.8,-2.7646205525906042,19.0,171.0,0.99808,3.0,0.52,9.0,7,good
6.9,-2.0325579557809856,0.28,13.3,-2.975929646257811,47.0,132.0,0.99655,3.34,0.42,10.1,6,good
6.7,-1.07587280169862,0.3,8.5,-2.8134107167600364,24.0,152.0,0.99615,3.46,0.64,11.0,7,good
5.4,-0.6911491778972723,0.13,5.0,-3.540459448995663,12.0,107.0,0.99079,3.48,0.88,13.5,7,good
6.4,-1.5095925774643841,0.34,1.4,-3.7297014486341915,56.0,115.0,0.98958,3.18,0.7,11.7,6,good
6.9,-1.1363141558521213,0.27,16.0,-3.3524072174927233,58.0,185.0,0.99938,3.34,0.6,9.0,6,good
6.8,-2.198225077669803,0.42,1.1,-3.1465551632885744,51.0,132.0,0.99059,3.18,0.74,11.3,7,good
6.4,-1.5095925774643841,0.34,1.4,-3.7297014486341915,56.0,115.0,0.98958,3.18,0.7,11.7,6,good
6.7,-1.2006450142332614,0.29,2.8,-3.649658740960655,37.0,107.0,0.99159,3.31,0.63,11.3,7,good
6.7,-1.2006450142332614,0.29,2.8,-3.649658740960655,37.0,107.0,0.99159,3.31,0.63,11.3,7,good
7.1,-1.6044503709230613,0.3,0.9,-3.912023005428146,4.0,28.0,0.98931,3.2,0.36,12.0,6,good
7.2,-1.6044503709230613,0.36,2.5,-3.540459448995663,22.0,157.0,0.9938,3.48,0.49,10.6,6,good
8.9,-1.3432348716594436,0.33,8.1,-3.6888794541139363,47.0,202.0,0.99558,3.13,0.46,10.8,6,good
7.5,-1.3823023398503531,0.32,8.2,-3.6888794541139363,53.0,209.0,0.99563,3.12,0.46,10.8,6,good
7.1,-1.6044503709230613,0.3,0.9,-3.912023005428146,4.0,28.0,0.98931,3.2,0.36,12.0,6,good
6.7,-1.2006450142332614,0.29,2.8,-3.649658740960655,37.0,107.0,0.99159,3.31,0.63,11.3,7,good
6.5,-1.7092582477163114,0.41,14.2,-3.2188758248682006,47.0,129.0,0.99678,3.28,0.72,10.3,7,good
6.5,-1.7092582477163114,0.41,14.2,-3.2188758248682006,47.0,129.0,0.99678,3.28,0.72,10.3,7,good
6.5,-1.7092582477163114,0.41,14.2,-3.2188758248682006,47.0,129.0,0.99678,3.28,0.72,10.3,7,good
6.6,-1.3432348716594436,0.21,2.9,-3.611918412977808,48.0,126.0,0.99089,3.22,0.38,11.3,7,good
6.6,-1.0469690555162714,0.35,6.0,-2.7488721956224653,31.0,150.0,0.99537,3.1,0.47,9.4,6,good
6.6,-1.3432348716594436,0.21,2.9,-3.611918412977808,48.0,126.0,0.99089,3.22,0.38,11.3,7,good
6.5,-1.7092582477163114,0.41,14.2,-3.2188758248682006,47.0,129.0,0.99678,3.28,0.72,10.3,7,good
8.0,-1.422958345491482,0.26,1.7,-3.3813947543659757,36.0,136.0,0.99316,3.44,0.51,10.4,7,good
7.8,-1.7660917224794772,0.23,1.7,-3.506557897319982,39.0,128.0,0.99272,3.37,0.41,10.7,7,good
7.0,-1.422958345491482,0.24,9.0,-3.473768074496991,42.0,219.0,0.99636,3.47,0.46,10.2,6,good
5.9,-0.807436326962073,0.26,1.4,-3.575550768806933,23.0,109.0,0.99148,3.3,0.36,10.5,6,good
6.7,-1.2694006096483912,0.28,2.4,-4.3428059215206005,36.0,100.0,0.99064,3.26,0.39,11.7,7,good
8.2,-1.1363141558521213,0.26,2.1,-2.7646205525906042,26.0,87.0,0.98974,3.1,0.47,12.8,6,good
7.5,-2.0325579557809856,0.38,1.1,-3.7297014486341915,42.0,104.0,0.99112,3.28,0.53,11.8,6,good
9.2,-1.9589953886039686,0.37,1.1,-3.3524072174927233,36.0,84.0,0.99136,3.05,0.55,11.6,6,good
7.4,-1.6044503709230613,0.37,1.2,-3.540459448995663,28.0,89.0,0.99132,3.14,0.61,11.8,6,good
7.15,-1.7660917224794772,0.24,9.6,-2.120263536200091,56.0,178.0,0.99578,3.15,0.44,10.2,6,good
6.7,-2.111964733385396,0.3,5.2,-3.0159349808715104,38.0,113.0,0.99352,3.33,0.44,10.1,7,good
5.7,-1.7092582477163114,0.36,1.2,-3.0576076772720784,9.0,71.0,0.99199,3.7,0.68,10.9,7,good
6.6,-1.4653375684603434,0.29,14.45,-2.8473122684357177,29.0,144.0,0.99756,3.33,0.54,10.2,6,good
7.15,-1.7660917224794772,0.24,9.6,-2.120263536200091,56.0,178.0,0.99578,3.15,0.44,10.2,6,good
7.3,-1.5095925774643841,0.31,2.3,-3.9633162998156966,45.0,80.0,0.98936,3.06,0.34,12.9,7,good
6.45,-1.9589953886039686,0.42,1.2,-2.975929646257811,51.0,129.0,0.99116,3.27,0.69,11.1,7,good
6.5,-1.8904754421672127,0.44,12.6,-2.9374633654300153,65.0,158.0,0.99688,3.26,0.7,10.3,7,good
7.1,-1.8904754421672127,0.34,1.0,-3.3813947543659757,27.0,73.0,0.98974,3.24,0.41,12.2,6,good
6.7,-1.1056369036050742,0.34,6.6,-2.6882475738060303,35.0,156.0,0.99542,3.11,0.48,9.3,6,good
7.2,-1.2006450142332614,0.26,1.5,-3.170085660698769,46.0,178.0,0.99154,3.19,0.56,11.3,6,good
7.0,-1.4653375684603434,0.33,1.0,-3.123565645063876,46.0,110.0,0.99118,3.04,0.65,10.8,6,good
8.0,-2.0325579557809856,0.25,1.1,-3.3813947543659757,15.0,86.0,0.99044,2.98,0.39,11.2,8,good
6.2,-1.5558971455060706,0.34,6.6,-3.473768074496991,36.0,91.0,0.9914,3.32,0.45,12.5,7,good
5.9,-1.07587280169862,0.31,2.0,-3.473768074496991,38.0,142.0,0.98892,3.4,0.41,12.9,7,good
6.6,-2.111964733385396,0.25,1.4,-3.2188758248682006,21.0,131.0,0.99114,3.2,0.45,11.2,7,good
9.6,-0.42159449003804794,0.21,2.0,-3.2188758248682006,21.0,120.0,0.99188,3.0,1.0,12.6,6,good
5.9,-1.07587280169862,0.31,2.0,-3.473768074496991,38.0,142.0,0.98892,3.4,0.41,12.9,7,good
5.9,-1.2006450142332614,0.3,2.0,-3.473768074496991,38.0,142.0,0.98892,3.41,0.41,12.9,7,good
7.0,-1.8904754421672127,0.3,13.3,-2.995732273553991,46.0,120.0,0.99704,3.2,0.36,9.5,7,good
7.9,-0.991553216374702,0.31,2.85,-3.270169119255751,5.0,24.0,0.9911,3.19,0.36,11.9,6,good
7.2,-1.0469690555162714,0.25,5.6,-3.4112477175156566,23.0,120.0,0.99334,2.93,0.66,10.3,7,good
7.2,-1.1363141558521213,0.24,5.6,-3.3813947543659757,23.0,120.0,0.99334,2.92,0.66,10.3,7,good
7.6,-2.2926347621408776,0.33,1.0,-3.4420193761824103,33.0,93.0,0.99094,3.06,0.68,11.2,6,good
6.2,-1.3823023398503531,0.31,3.2,-3.473768074496991,32.0,150.0,0.99014,3.18,0.31,12.0,6,good
7.6,-1.7092582477163114,0.28,7.1,-3.170085660698769,29.0,110.0,0.99652,3.2,0.42,9.2,6,good
8.0,-1.7660917224794772,0.29,2.4,-3.506557897319982,52.0,119.0,0.98944,3.03,0.33,12.9,6,good
7.2,-1.6554818509355071,0.27,11.2,-2.7806208939370456,46.0,149.0,0.99772,2.99,0.59,9.3,6,good
7.6,-1.1363141558521213,0.25,9.5,-3.473768074496991,15.0,136.0,0.99367,3.1,0.44,12.1,6,good
6.6,-1.5558971455060706,0.29,1.8,-3.611918412977808,35.0,128.0,0.99183,3.37,0.48,11.2,6,good
7.0,-1.8263509139976741,0.36,2.6,-3.506557897319982,28.0,98.0,0.99126,3.11,0.37,11.2,7,good
8.0,-1.7660917224794772,0.29,2.4,-3.506557897319982,52.0,119.0,0.98944,3.03,0.33,12.9,6,good
7.2,-1.6554818509355071,0.27,11.2,-2.7806208939370456,46.0,149.0,0.99772,2.99,0.59,9.3,6,good
7.6,-1.7092582477163114,0.28,7.1,-3.170085660698769,29.0,110.0,0.99652,3.2,0.42,9.2,6,good
6.9,-1.2006450142332614,0.25,3.3,-3.170085660698769,26.0,124.0,0.99428,3.18,0.5,9.3,6,good
6.2,-1.2694006096483912,0.27,10.3,-3.473768074496991,26.0,108.0,0.99388,3.2,0.36,10.7,6,good
6.9,-1.1679623668029029,0.32,1.2,-3.6888794541139363,20.0,166.0,0.99208,3.05,0.54,9.8,6,good
6.7,-1.4653375684603434,0.25,1.6,-3.2968373663379125,28.0,143.0,0.99256,3.3,0.54,10.3,6,good
6.2,-1.2694006096483912,0.27,10.3,-3.473768074496991,26.0,108.0,0.99388,3.2,0.36,10.7,6,good
5.7,-1.4653375684603434,0.28,9.65,-3.649658740960655,26.0,121.0,0.9925,3.28,0.38,11.3,6,good
6.5,-1.5095925774643841,0.5,16.4,-3.0159349808715104,36.0,182.0,0.99904,3.02,0.49,8.8,6,good
6.9,-1.1679623668029029,0.32,1.2,-3.6888794541139363,20.0,166.0,0.99208,3.05,0.54,9.8,6,good
6.9,-1.2006450142332614,0.25,3.3,-3.170085660698769,26.0,124.0,0.99428,3.18,0.5,9.3,6,good
6.5,-0.7743572359854884,0.31,5.0,-3.575550768806933,15.0,72.0,0.99165,3.26,0.6,11.5,7,good
6.6,-1.3432348716594436,0.38,6.5,-1.7660917224794772,68.0,201.0,0.9956,3.19,0.38,9.4,6,good
6.7,-1.3432348716594436,0.39,6.4,-1.7602608021686839,64.0,200.0,0.99562,3.19,0.38,9.4,6,good
7.5,-1.2694006096483912,0.39,10.2,-3.079113882493042,59.0,209.0,0.9972,3.16,0.63,9.6,6,good
6.8,-1.4653375684603434,0.42,7.4,-3.101092789211817,56.0,189.0,0.9958,3.22,0.48,9.3,6,good
6.8,-1.4653375684603434,0.42,7.4,-3.101092789211817,56.0,189.0,0.9958,3.22,0.48,9.3,6,good
6.8,-1.422958345491482,0.37,7.45,-3.123565645063876,59.0,188.0,0.99579,3.2,0.5,9.4,6,good
7.8,-1.3823023398503531,0.28,7.2,-3.1941832122778293,46.0,179.0,0.99541,3.14,0.6,10.1,6,good
6.8,-1.8263509139976741,0.29,10.4,-3.0576076772720784,59.0,143.0,0.99518,3.2,0.4,10.8,6,good
5.2,-1.2694006096483912,0.29,1.1,-3.540459448995663,18.0,69.0,0.99168,3.24,0.54,10.0,6,good
7.5,-1.7092582477163114,0.31,6.5,-3.506557897319982,53.0,160.0,0.99276,3.03,0.38,10.9,6,good
7.5,-1.3432348716594436,0.3,4.6,-3.575550768806933,29.0,92.0,0.99085,3.15,0.38,12.0,7,good
7.6,-0.9137938516755678,0.27,5.2,-3.473768074496991,32.0,101.0,0.99172,3.22,0.62,12.3,7,good
7.5,-1.3432348716594436,0.25,1.7,-3.2441936328524905,29.0,129.0,0.99312,3.45,0.56,10.4,6,good
7.5,-1.7092582477163114,0.31,6.5,-3.506557897319982,53.0,160.0,0.99276,3.03,0.38,10.9,6,good
5.3,-1.6044503709230613,0.31,3.6,-3.2968373663379125,22.0,91.0,0.99278,3.41,0.5,9.8,6,good
6.5,-1.7660917224794772,0.31,1.5,-3.170085660698769,34.0,121.0,0.99092,3.06,0.46,10.5,6,good
6.5,-1.0469690555162714,0.28,12.4,-2.9565115604007097,86.0,213.0,0.9962,3.16,0.51,9.9,6,good
6.5,-1.2344320118106447,0.31,1.7,-3.324236340526027,24.0,79.0,0.99053,3.27,0.69,11.4,7,good
6.5,-1.2344320118106447,0.31,1.7,-3.324236340526027,24.0,79.0,0.99053,3.27,0.69,11.4,7,good
7.1,-1.2344320118106447,0.28,9.3,-3.0159349808715104,50.0,141.0,0.9949,3.13,0.49,10.3,6,good
6.5,-1.0469690555162714,0.28,12.4,-2.9565115604007097,86.0,213.0,0.9962,3.16,0.51,9.9,6,good
6.5,-1.7660917224794772,0.31,1.5,-3.170085660698769,34.0,121.0,0.99092,3.06,0.46,10.5,6,good
7.4,-1.6044503709230613,0.28,9.1,-3.036554268074246,29.0,95.0,0.99532,3.16,0.47,9.8,7,good
