fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,quality_category
5.7,-1.4024237430497744,0.33,1.1,-2.995732273553991,28.0,150.0,0.9927,3.13,0.42,9.3,5,poor
7.0,-1.8263509139976741,0.73,1.0,-1.973281345851445,58.0,150.0,0.9936,3.08,0.3,9.2,5,poor
7.2,-1.9589953886039686,0.35,1.2,-3.2968373663379125,15.0,73.0,0.9938,3.46,0.39,9.9,5,poor
7.6,-1.1679623668029029,0.29,10.5,-3.1941832122778293,21.0,145.0,0.9966,3.04,0.35,9.4,5,poor
8.1,-0.6911491778972723,0.47,1.1,-3.270169119255751,23.0,126.0,0.9938,3.21,0.42,10.9,5,poor
7.0,-0.9390477189967712,0.31,5.3,-1.7719568419318752,32.0,162.0,0.9965,3.2,0.48,9.4,5,poor
8.1,-0.6911491778972723,0.47,1.1,-3.270169119255751,23.0,126.0,0.9938,3.21,0.42,10.9,5,poor
7.6,-1.1679623668029029,0.29,10.5,-3.1941832122778293,21.0,145.0,0.9966,3.04,0.35,9.4,5,poor
7.4,-1.1679623668029029,0.74,10.7,-3.2188758248682006,51.0,147.0,0.9977,3.02,0.43,8.7,5,poor
6.9,-0.9390477189967712,0.22,4.3,-3.473768074496991,10.0,102.0,0.993,3.0,0.87,11.6,4,poor
6.9,-0.8891620644859025,0.22,4.2,-3.4420193761824103,10.0,102.0,0.993,3.0,0.86,11.6,4,poor
7.8,-1.4653375684603434,0.28,4.75,-3.1465551632885744,45.0,166.0,0.9928,2.96,0.4,11.5,5,poor
6.9,-1.6044503709230613,0.4,7.7,-3.4112477175156566,51.0,176.0,0.9939,3.22,0.27,11.4,5,poor
8.0,-0.5259392615760389,0.71,17.35,-3.2441936328524905,61.0,228.0,1.0,2.95,0.75,9.3,5,poor
9.7,-1.9589953886039686,0.59,1.5,-2.995732273553991,23.0,142.0,0.9958,2.98,0.62,9.5,5,poor
9.6,-1.3823023398503531,0.54,1.3,-3.1941832122778293,16.0,160.0,0.9938,2.94,0.43,10.5,5,poor
9.2,-1.1363141558521213,0.42,1.3,-3.0576076772720784,14.0,186.0,0.9949,3.08,0.48,9.6,5,poor
7.0,-1.8904754421672127,0.34,1.4,-3.2188758248682006,21.0,177.0,0.9927,3.32,0.62,10.8,5,poor
6.4,-1.3823023398503531,0.53,6.6,-3.2441936328524905,59.0,234.0,0.9955,3.03,0.42,8.8,5,poor
6.2,-1.6044503709230613,0.26,1.7,-2.364460496712133,40.0,161.0,0.9924,3.44,0.66,11.0,5,poor
8.4,-1.6554818509355071,0.43,2.1,-2.9374633654300153,20.0,104.0,0.994,2.85,0.46,9.5,5,poor
8.3,-1.5558971455060706,0.41,2.2,-2.975929646257811,24.0,108.0,0.994,2.85,0.45,9.5,5,poor
6.7,-1.7092582477163114,0.3,6.4,-3.0159349808715104,40.0,251.0,0.9956,3.29,0.52,10.0,5,poor
6.7,-1.7092582477163114,0.3,6.4,-3.0159349808715104,40.0,251.0,0.9956,3.29,0.52,10.0,5,poor
7.6,-0.6143360001356555,0.23,2.0,-3.506557897319982,13.0,151.0,0.9931,3.04,0.33,10.4,5,poor
9.2,-1.0469690555162714,0.39,0.9,-3.1465551632885744,15.0,61.0,0.9924,2.96,0.28,10.4,4,poor
6.7,-1.7092582477163114,0.3,6.4,-3.0159349808715104,40.0,251.0,0.9956,3.29,0.52,10.0,5,poor
7.8,-2.0325579557809856,0.3,1.8,-3.1941832122778293,43.0,179.0,0.9955,3.43,0.41,9.0,5,poor
7.6,-1.6554818509355071,0.41,1.1,-3.1941832122778293,38.0,143.0,0.9907,2.92,0.42,11.4,5,poor
6.9,-1.1363141558521213,0.16,1.4,-2.9565115604007097,15.0,96.0,0.994,3.22,0.38,9.5,4,poor
7.6,-1.6554818509355071,0.41,1.1,-3.1941832122778293,38.0,143.0,0.9907,2.92,0.42,11.4,5,poor
7.6,-1.305636458102436,0.24,3.8,-2.8302178350764176,19.0,115.0,0.9958,3.15,0.45,8.9,5,poor
7.4,-0.444725822061467,0.47,14.15,-1.7778565640590636,42.0,185.0,0.9984,2.9,0.49,9.3,5,poor
6.2,-1.1056369036050742,0.29,1.3,-3.1465551632885744,26.0,138.0,0.9956,3.77,0.64,9.5,5,poor
9.0,-1.1679623668029029,0.48,6.6,-3.123565645063876,11.0,73.0,0.9938,2.9,0.38,11.6,5,poor
6.3,-0.9390477189967712,0.24,6.9,-2.659260036932778,9.0,117.0,0.9942,3.15,0.35,10.2,4,poor
5.9,-0.8770700187208739,0.02,0.8,-3.2441936328524905,22.0,63.0,0.9932,3.36,0.36,9.3,5,poor
8.6,-0.5960204698292225,0.35,15.55,-2.8473122684357177,35.5,366.5,1.0001,3.04,0.63,11.0,3,poor
6.9,-1.0469690555162714,0.74,1.0,-3.101092789211817,18.0,132.0,0.992,3.13,0.55,10.2,5,poor
9.2,-1.2694006096483912,0.49,11.8,-3.1465551632885744,29.0,137.0,0.998,3.1,0.34,10.1,4,poor
5.3,-1.7957674906255938,0.24,1.1,-2.9565115604007097,25.0,105.0,0.9925,3.32,0.47,9.1,5,poor
9.8,-1.3823023398503531,0.74,10.0,-2.864704011147587,36.0,225.0,0.9977,3.06,0.43,10.0,4,poor
7.4,-1.3823023398503531,0.49,1.1,-3.1465551632885744,35.0,156.0,0.9917,3.13,0.55,11.3,5,poor
6.1,-1.5095925774643841,0.49,1.5,-2.9565115604007097,18.0,87.0,0.9928,3.3,0.46,9.6,5,poor
7.0,-0.9390477189967712,0.24,1.0,-3.0159349808715104,8.0,119.0,0.9923,3.0,0.31,10.1,4,poor
6.1,-1.5095925774643841,0.49,1.5,-2.9565115604007097,18.0,87.0,0.9928,3.3,0.46,9.6,5,poor
7.4,-1.3823023398503531,0.49,1.1,-3.1465551632885744,35.0,156.0,0.9917,3.13,0.55,11.3,5,poor
6.9,-1.4653375684603434,0.24,14.2,-2.9187712324178627,19.0,94.0,0.9982,3.17,0.5,9.6,5,poor
8.5,-0.5780343734594406,0.74,17.85,-2.9565115604007097,51.0,243.0,1.0005,2.99,0.7,9.2,5,poor
6.3,-1.4653375684603434,0.49,7.1,-2.975929646257811,67.0,210.0,0.9951,3.23,0.34,9.5,5,poor
6.1,-1.3823023398503531,0.49,7.6,-2.9374633654300153,67.0,226.0,0.9956,3.16,0.47,8.9,5,poor
7.2,-1.3432348716594436,0.74,13.6,-2.975929646257811,56.0,162.0,0.998,3.03,0.44,8.8,5,poor
7.2,-1.1679623668029029,0.24,1.4,-2.8473122684357177,17.0,117.0,0.9928,3.16,0.35,10.5,5,poor
8.0,-1.3823023398503531,0.49,1.2,-2.7806208939370456,27.0,117.0,0.9938,3.08,0.34,9.4,5,poor
7.2,-0.9137938516755678,0.49,1.1,-3.0159349808715104,11.0,138.0,0.9929,3.01,0.42,9.3,5,poor
8.3,-1.5558971455060706,0.49,19.8,-2.900422093749666,50.0,231.0,1.0012,2.99,0.54,9.2,5,poor
6.9,-1.07587280169862,0.74,11.2,-2.659260036932778,44.0,150.0,0.9968,3.0,0.81,9.2,5,poor
7.0,-1.6044503709230613,0.74,0.8,-3.101092789211817,19.0,163.0,0.9931,3.46,0.53,10.2,5,poor
6.5,-1.422958345491482,0.24,1.6,-3.0576076772720784,15.0,60.0,0.9928,3.19,0.39,9.8,5,poor
7.2,-0.9137938516755678,0.49,1.1,-3.0159349808715104,11.0,138.0,0.9929,3.01,0.42,9.3,5,poor
7.8,-1.5558971455060706,0.49,1.35,-2.9374633654300153,6.0,48.0,0.9911,3.15,0.28,11.4,5,poor
6.9,-1.3823023398503531,0.24,3.6,-2.8473122684357177,13.0,85.0,0.9942,2.99,0.48,9.5,4,poor
7.1,-0.16134315040876293,0.49,8.7,-3.540459448995663,40.0,184.0,0.9962,3.22,0.36,10.7,5,poor
6.9,-1.3823023398503531,0.24,3.6,-2.8473122684357177,13.0,85.0,0.9942,2.99,0.48,9.5,4,poor
7.5,-1.1363141558521213,0.24,4.6,-2.9187712324178627,8.0,134.0,0.9958,3.14,0.5,9.1,3,poor
7.9,-1.8263509139976741,0.74,17.85,-3.270169119255751,52.0,187.0,0.9998,2.99,0.41,9.3,5,poor
7.5,-1.6044503709230613,0.49,1.3,-3.4420193761824103,8.0,97.0,0.9918,3.06,0.62,11.1,5,poor
8.0,-1.2006450142332614,0.49,9.4,-3.0576076772720784,47.0,188.0,0.9964,3.14,0.48,10.0,5,poor
6.7,-0.4764241970486583,0.24,1.1,-3.2188758248682006,6.0,62.0,0.9934,3.41,0.32,10.4,5,poor
8.3,-1.6044503709230613,0.49,1.7,-3.1941832122778293,34.0,169.0,0.9938,3.05,0.37,10.1,5,poor
6.6,-1.2006450142332614,0.24,1.2,-3.3524072174927233,17.0,121.0,0.9933,3.13,0.36,9.2,5,poor
7.9,-1.6044503709230613,0.49,1.6,-2.9187712324178627,15.0,144.0,0.993,3.16,0.47,10.5,5,poor
8.0,-1.7092582477163114,0.49,1.8,-2.7806208939370456,10.0,145.0,0.9942,3.23,0.48,10.0,5,poor
8.3,-1.6044503709230613,0.49,1.7,-3.1941832122778293,34.0,169.0,0.9938,3.05,0.37,10.1,5,poor
6.6,-1.2006450142332614,0.24,1.2,-3.3524072174927233,17.0,121.0,0.9933,3.13,0.36,9.2,5,poor
6.9,-1.5558971455060706,0.49,1.4,-3.170085660698769,15.0,164.0,0.9927,3.25,0.63,11.0,5,poor
7.2,-1.305636458102436,0.74,12.5,-3.270169119255751,47.0,156.0,0.9981,3.04,0.44,8.7,5,poor
7.2,-1.305636458102436,0.74,12.5,-3.270169119255751,47.0,156.0,0.9981,3.04,0.44,8.7,5,poor
8.9,-2.0325579557809856,0.49,1.0,-3.540459448995663,6.0,24.0,0.9926,2.91,0.32,9.9,5,poor
7.1,-0.6329932577401982,0.24,0.8,-3.506557897319982,29.0,86.0,0.993,3.16,0.32,9.1,4,poor
8.9,-2.0325579557809856,0.49,1.0,-3.540459448995663,6.0,24.0,0.9926,2.91,0.32,9.9,5,poor
6.2,-0.8416471888783893,0.49,6.4,-3.079113882493042,12.0,115.0,0.9963,3.27,0.57,9.0,4,poor
8.8,-1.0469690555162714,0.49,1.0,-3.2968373663379125,14.0,56.0,0.992,2.96,0.33,10.5,4,poor
9.1,-1.2694006096483912,0.49,2.0,-2.8134107167600364,10.0,112.0,0.9958,3.15,0.46,10.1,5,poor
9.1,-1.2694006096483912,0.49,2.0,-2.8134107167600364,10.0,112.0,0.9958,3.15,0.46,10.1,5,poor
7.6,-1.7092582477163114,0.49,18.05,-3.0576076772720784,36.0,158.0,0.9996,3.06,0.41,9.2,5,poor
7.5,-1.6554818509355071,0.49,1.8,-2.8824035882469876,19.0,110.0,0.9946,3.33,0.44,9.9,5,poor
6.7,-1.2006450142332614,0.74,5.0,-3.2441936328524905,35.0,157.0,0.9945,3.21,0.46,9.9,5,poor
6.6,-1.2006450142332614,0.74,4.6,-3.170085660698769,36.0,159.0,0.9946,3.21,0.45,9.9,5,poor
7.8,-1.3432348716594436,0.49,3.1,-3.079113882493042,21.0,116.0,0.9931,3.16,0.35,10.3,5,poor
8.5,-1.7660917224794772,0.49,8.8,-3.0159349808715104,23.0,108.0,0.9947,2.88,0.34,10.5,4,poor
7.1,-0.444725822061467,0.49,1.8,-2.975929646257811,17.0,128.0,0.9946,3.31,0.58,10.6,4,poor
6.4,-1.7092582477163114,0.74,11.9,-3.0576076772720784,54.0,168.0,0.9978,3.58,0.68,10.1,5,poor
7.6,-1.1679623668029029,0.49,13.4,-2.7646205525906042,50.0,191.0,0.9989,3.22,0.53,9.0,4,poor
9.8,-1.1679623668029029,0.49,15.4,-3.0576076772720784,13.0,119.0,1.0004,3.18,0.45,9.5,5,poor
6.4,-1.7092582477163114,0.74,11.9,-3.0576076772720784,54.0,168.0,0.9978,3.58,0.68,10.1,5,poor
7.3,-1.2006450142332614,0.74,13.5,-3.2188758248682006,46.0,165.0,0.9982,3.02,0.4,8.7,5,poor
9.3,-1.1679623668029029,0.49,1.3,-3.1465551632885744,34.0,147.0,0.9948,3.11,0.46,9.8,5,poor
7.3,-1.2006450142332614,0.74,13.5,-3.2188758248682006,46.0,165.0,0.9982,3.02,0.4,8.7,5,poor
6.6,-0.5960204698292225,0.01,2.7,-3.3524072174927233,56.0,122.0,0.9906,3.15,0.3,11.9,5,poor
5.6,-0.9390477189967712,0.24,4.7,-3.3524072174927233,27.0,77.0,0.9906,3.28,0.36,12.7,5,poor
6.7,-0.8891620644859025,0.01,2.8,-3.0159349808715104,39.0,137.0,0.9942,3.24,0.35,9.5,5,poor
6.9,-1.305636458102436,0.49,23.5,-2.8473122684357177,59.0,235.0,1.0024,2.98,0.47,8.6,5,poor
8.0,-1.2344320118106447,0.49,11.7,-3.324236340526027,40.0,131.0,0.9958,3.14,0.34,10.8,5,poor
8.9,-1.1363141558521213,0.49,1.6,-2.975929646257811,17.0,131.0,0.9956,3.13,0.34,9.4,5,poor
8.9,-1.1363141558521213,0.49,1.6,-2.975929646257811,17.0,131.0,0.9956,3.13,0.34,9.4,5,poor
6.9,-1.3823023398503531,0.24,1.8,-2.9187712324178627,6.0,121.0,0.993,3.23,0.7,11.4,5,poor
7.8,-0.7113111511876165,0.49,7.0,-3.123565645063876,29.0,149.0,0.9952,3.21,0.33,10.0,5,poor
7.6,-0.7528971849657193,0.49,13.0,-1.4271163556401458,42.0,220.0,0.9988,2.96,0.51,9.2,5,poor
7.9,-1.5095925774643841,0.49,3.8,-3.1465551632885744,26.0,105.0,0.993,3.1,0.39,10.5,5,poor
7.8,-0.7113111511876165,0.49,7.0,-3.123565645063876,29.0,149.0,0.9952,3.21,0.33,10.0,5,poor
7.1,-1.2006450142332614,0.49,1.6,-3.079113882493042,31.0,100.0,0.9942,3.4,0.59,10.2,5,poor
6.9,-1.3432348716594436,0.49,1.6,-2.8302178350764176,39.0,166.0,0.9965,3.65,0.52,9.4,4,poor
8.2,-1.2344320118106447,0.49,1.0,-3.101092789211817,29.0,118.0,0.9928,3.24,0.36,10.9,4,poor
6.6,-0.7743572359854884,0.49,7.4,-2.9374633654300153,19.0,184.0,0.9956,3.11,0.38,9.0,5,poor
7.8,-1.2694006096483912,0.49,1.3,-3.0576076772720784,27.0,142.0,0.9936,3.09,0.59,10.2,5,poor
5.8,-1.8904754421672127,0.49,1.1,-3.0159349808715104,21.0,98.0,0.9929,3.19,0.48,9.2,5,poor
6.6,-1.1679623668029029,0.49,7.7,-2.975929646257811,52.0,220.0,0.9964,3.12,0.45,8.8,5,poor
6.6,-1.1208578976154293,0.49,7.7,-2.995732273553991,53.0,217.0,0.996,3.16,0.4,9.3,5,poor
8.1,-1.2694006096483912,0.46,15.4,-2.8134107167600364,32.0,177.0,1.0004,3.27,0.58,9.0,4,poor
7.8,-0.807436326962073,0.56,1.0,-3.1941832122778293,8.0,84.0,0.9938,3.25,0.43,10.8,5,poor
6.6,-1.3432348716594436,0.31,4.8,-1.973281345851445,41.0,168.0,0.9951,3.2,0.38,9.3,5,poor
6.6,-1.305636458102436,0.31,5.3,-1.9805015938249322,35.0,163.0,0.9951,3.2,0.38,9.3,5,poor
6.2,-1.305636458102436,0.32,8.8,-3.036554268074246,65.0,224.0,0.9961,3.17,0.47,8.9,5,poor
6.4,-1.0469690555162714,0.2,5.7,-3.3524072174927233,18.0,117.0,0.9944,3.33,0.43,10.1,5,poor
7.6,-1.1363141558521213,0.34,18.35,-2.900422093749666,44.0,197.0,1.0008,3.22,0.55,9.0,5,poor
7.4,-1.3432348716594436,0.37,9.4,-3.036554268074246,42.0,147.0,0.9982,3.46,0.72,10.0,5,poor
6.7,-1.3823023398503531,0.26,1.55,-3.170085660698769,118.5,216.0,0.9949,3.55,0.63,9.4,3,poor
9.0,-0.8416471888783893,0.3,1.5,-2.975929646257811,7.0,175.0,0.9951,3.11,0.45,9.7,4,poor
6.7,-1.324258970200438,0.22,8.6,-3.0159349808715104,54.0,198.0,0.9955,3.25,0.41,10.2,5,poor
7.9,-1.2344320118106447,0.36,11.1,-3.3813947543659757,43.0,208.0,0.9969,3.14,0.46,10.3,5,poor
6.5,-1.305636458102436,0.19,4.2,-3.0576076772720784,6.0,114.0,0.9955,3.25,0.35,8.6,4,poor
6.7,-1.1056369036050742,0.42,6.4,-2.8302178350764176,27.0,151.0,0.9954,3.16,0.44,9.6,5,poor
6.7,-1.1679623668029029,0.42,6.4,-2.8473122684357177,25.0,148.0,0.9955,3.16,0.45,9.6,5,poor
6.8,-1.3432348716594436,0.29,16.95,-2.864704011147587,48.0,179.0,0.9998,3.45,0.4,9.6,5,poor
7.0,-0.49265831981054176,0.26,1.7,-2.9565115604007097,25.0,161.0,0.9946,3.36,0.6,10.6,4,poor
6.8,-1.5095925774643841,0.3,13.6,-2.8824035882469876,50.0,180.0,0.9984,3.44,0.39,9.8,5,poor
8.1,-1.1679623668029029,0.24,1.6,-3.4112477175156566,10.0,67.0,0.9924,3.08,0.47,10.5,5,poor
7.0,-1.6044503709230613,0.3,6.1,-3.270169119255751,31.0,120.0,0.9939,3.24,0.51,10.8,5,poor
6.8,-1.2006450142332614,0.24,6.6,-2.0874737133771,35.0,116.0,0.9953,3.07,0.48,9.4,5,poor
9.3,-1.6044503709230613,0.33,1.7,-2.975929646257811,28.0,178.0,0.9954,3.16,0.43,9.0,4,poor
6.8,-1.2006450142332614,0.24,6.6,-2.0874737133771,35.0,116.0,0.9953,3.07,0.48,9.4,5,poor
6.6,-0.6051363032372319,0.04,2.5,-3.4420193761824103,48.0,111.0,0.9906,3.14,0.32,11.9,5,poor
6.1,-1.5095925774643841,0.23,3.1,-2.9374633654300153,15.0,104.0,0.9948,3.14,0.42,8.7,5,poor
7.5,-1.8904754421672127,0.38,1.8,-2.900422093749666,19.0,101.0,0.9946,3.24,0.44,10.0,5,poor
8.4,-1.2344320118106447,0.29,1.05,-3.4112477175156566,4.0,55.0,0.9908,2.91,0.32,11.4,4,poor
6.6,-1.5095925774643841,0.58,1.1,-2.0099154790312257,52.0,136.0,0.9932,3.1,0.3,9.1,5,poor
6.1,-1.07587280169862,0.31,12.0,-2.9187712324178627,46.0,238.0,0.9977,3.16,0.48,8.6,5,poor
7.5,-1.5095925774643841,0.29,4.8,-2.975929646257811,33.0,87.0,0.994,3.14,0.42,9.9,5,poor
8.0,-1.305636458102436,0.24,1.2,-3.101092789211817,20.0,102.0,0.9929,3.28,0.42,10.9,5,poor
6.7,-1.305636458102436,0.25,8.0,-2.9187712324178627,54.0,202.0,0.9961,3.22,0.43,9.3,5,poor
6.9,-1.2344320118106447,0.23,8.6,-2.864704011147587,56.0,215.0,0.9967,3.17,0.44,8.8,5,poor
9.6,-1.5558971455060706,0.28,1.2,-3.2441936328524905,12.0,53.0,0.9926,2.8,0.46,10.6,5,poor
6.6,-0.4764241970486583,0.2,8.7,-3.0576076772720784,81.0,224.0,0.99605,3.17,0.44,9.3,5,poor
6.7,-1.305636458102436,0.25,8.0,-2.9187712324178627,54.0,202.0,0.9961,3.22,0.43,9.3,5,poor
6.9,-1.2344320118106447,0.23,8.6,-2.864704011147587,56.0,215.0,0.9967,3.17,0.44,8.8,5,poor
6.6,-1.1363141558521213,0.26,7.7,-2.900422093749666,56.0,209.0,0.9961,3.17,0.45,8.8,5,poor
7.4,-1.1363141558521213,0.22,1.7,-2.9565115604007097,50.0,179.0,0.9955,3.28,0.69,8.9,5,poor
6.6,-0.991553216374702,0.07,1.4,-3.0159349808715104,58.0,144.0,0.9922,3.17,0.38,10.0,5,poor
6.6,-1.3823023398503531,0.35,14.0,-2.659260036932778,42.0,163.0,0.999,3.56,0.47,9.8,5,poor
8.4,-1.7660917224794772,0.31,5.4,-2.9374633654300153,47.0,150.0,0.9953,3.24,0.38,9.8,5,poor
6.1,-1.1363141558521213,0.37,1.8,-2.9565115604007097,13.0,200.0,0.9945,3.49,0.44,10.5,4,poor
8.2,-1.018877320649256,0.29,7.6,-3.324236340526027,37.0,122.0,0.9939,3.16,0.34,12.0,5,poor
9.4,-1.8263509139976741,0.3,1.4,-3.1465551632885744,26.0,176.0,0.9954,3.15,0.46,9.1,5,poor
6.4,-1.1056369036050742,0.24,1.6,-2.900422093749666,25.0,117.0,0.9943,3.36,0.5,9.3,5,poor
7.4,-1.0469690555162714,0.31,17.95,-2.7646205525906042,42.0,187.0,1.0002,3.27,0.64,9.1,5,poor
6.6,-0.991553216374702,0.24,2.0,-2.7333680090865,23.0,120.0,0.9946,3.32,0.54,9.4,5,poor
7.1,-0.991553216374702,0.32,1.4,-3.270169119255751,27.0,126.0,0.9918,3.19,0.62,12.0,5,poor
9.4,-1.8263509139976741,0.23,1.6,-3.1465551632885744,14.0,67.0,0.9942,3.07,0.32,9.5,5,poor
7.5,-1.1056369036050742,0.39,12.4,-2.7181005369557116,29.0,119.0,0.9974,3.16,0.39,9.4,5,poor
7.6,-0.9649559038554361,0.2,3.4,-3.0576076772720784,9.0,116.0,0.9944,3.15,0.41,9.4,5,poor
7.5,-1.1056369036050742,0.39,12.4,-2.7181005369557116,29.0,119.0,0.9974,3.16,0.39,9.4,5,poor
7.6,-0.9649559038554361,0.2,3.4,-3.0576076772720784,9.0,116.0,0.9944,3.15,0.41,9.4,5,poor
7.2,-0.6911491778972723,0.0,0.8,-3.3524072174927233,46.0,114.0,0.9932,3.19,0.34,9.2,4,poor
7.4,-1.2344320118106447,0.31,1.7,-3.324236340526027,23.0,110.0,0.9926,3.07,0.38,10.9,5,poor
6.5,-1.1363141558521213,0.12,11.5,-3.3813947543659757,35.0,165.0,0.9974,3.22,0.32,9.0,5,poor
7.1,-1.1363141558521213,0.4,1.5,-3.3524072174927233,13.0,84.0,0.9944,3.42,0.6,10.4,5,poor
6.5,-1.1363141558521213,0.12,11.5,-3.3813947543659757,35.0,165.0,0.9974,3.22,0.32,9.0,5,poor
8.0,-0.5960204698292225,0.42,12.6,-1.5511690043101247,37.0,213.0,0.9988,2.99,0.56,9.3,5,poor
6.9,-1.7092582477163114,0.33,1.0,-2.900422093749666,24.0,164.0,0.9926,3.42,0.51,10.5,5,poor
7.4,-0.818710403535291,0.2,11.5,-2.995732273553991,44.0,157.0,0.998,3.27,0.44,9.0,5,poor
7.6,-1.3432348716594436,0.58,7.9,-3.170085660698769,62.0,180.0,0.9966,3.07,0.38,9.0,5,poor
7.4,-0.818710403535291,0.2,11.5,-2.995732273553991,44.0,157.0,0.998,3.27,0.44,9.0,5,poor
8.7,-0.7113111511876165,0.57,17.8,-2.9374633654300153,34.0,243.0,1.0007,2.98,0.82,9.0,5,poor
8.3,-1.305636458102436,0.39,2.4,-2.8302178350764176,16.0,107.0,0.9955,3.28,0.59,10.3,5,poor
10.0,-0.0932123817221787,0.42,1.6,-2.864704011147587,34.0,181.0,0.9968,3.11,0.46,10.0,4,poor
8.9,-1.07587280169862,0.34,1.6,-2.864704011147587,13.0,176.0,0.9946,3.14,0.47,9.7,5,poor
8.9,-1.1056369036050742,0.34,1.4,-2.864704011147587,14.0,171.0,0.9946,3.13,0.47,9.7,5,poor
6.6,-1.2694006096483912,0.3,7.8,-2.995732273553991,57.0,202.0,0.9958,3.24,0.39,9.5,5,poor
5.8,-1.1056369036050742,0.2,16.05,-3.036554268074246,26.0,166.0,0.9976,3.09,0.46,8.9,5,poor
5.8,-1.1056369036050742,0.2,16.05,-3.036554268074246,26.0,166.0,0.9976,3.09,0.46,8.9,5,poor
7.9,-1.2344320118106447,0.31,7.35,-3.3524072174927233,37.0,154.0,0.9938,3.06,0.31,10.8,5,poor
6.6,-1.1679623668029029,0.38,16.05,-2.8302178350764176,16.0,165.0,0.9997,3.38,0.6,9.2,5,poor
7.7,-1.2006450142332614,0.42,14.3,-3.079113882493042,45.0,213.0,0.9991,3.18,0.63,9.2,5,poor
7.7,-1.2006450142332614,0.42,14.3,-3.079113882493042,45.0,213.0,0.9991,3.18,0.63,9.2,5,poor
7.7,-1.2006450142332614,0.42,14.3,-3.079113882493042,45.0,213.0,0.9991,3.18,0.63,9.2,5,poor
6.4,-1.5095925774643841,0.32,7.9,-3.506557897319982,34.0,124.0,0.9948,3.4,0.39,10.2,5,poor
7.0,-0.6329932577401982,0.02,1.0,-3.2968373663379125,39.0,107.0,0.993,3.2,0.32,9.0,5,poor
7.3,-1.422958345491482,0.41,13.6,-2.975929646257811,41.0,178.0,0.9988,3.37,0.43,9.7,5,poor
7.2,-1.422958345491482,0.4,17.85,-2.995732273553991,50.0,185.0,1.0,3.34,0.42,9.6,5,poor
7.6,-1.8904754421672127,0.4,1.3,-3.2968373663379125,24.0,112.0,0.9932,3.14,0.76,10.0,5,poor
7.7,-1.2006450142332614,0.42,14.3,-3.079113882493042,45.0,213.0,0.9991,3.18,0.63,9.2,5,poor
7.6,-1.1056369036050742,0.41,13.7,-3.079113882493042,44.0,197.0,0.9989,3.18,0.64,9.1,5,poor
6.8,-1.422958345491482,0.31,18.3,-3.0576076772720784,40.0,142.0,1.0,3.3,0.41,8.7,5,poor
6.8,-1.422958345491482,0.31,18.3,-3.0576076772720784,40.0,142.0,1.0,3.3,0.41,8.7,5,poor
6.8,-1.0469690555162714,0.44,6.5,-2.864704011147587,31.0,161.0,0.9952,3.14,0.44,9.5,5,poor
7.4,-1.5558971455060706,0.3,7.9,-3.2188758248682006,14.0,118.0,0.9942,2.96,0.34,10.4,5,poor
7.8,-1.07587280169862,0.27,1.2,-3.1941832122778293,25.0,106.0,0.9932,3.01,0.55,10.4,5,poor
6.0,-1.2694006096483912,0.35,1.9,-3.270169119255751,16.0,120.0,0.9933,3.16,0.69,10.6,5,poor
7.6,-2.0325579557809856,0.34,9.3,-2.7646205525906042,40.0,126.0,0.9966,3.21,0.39,9.6,5,poor
6.6,-1.3823023398503531,0.36,8.1,-3.079113882493042,54.0,180.0,0.9958,3.08,0.42,9.2,5,poor
6.6,-1.3823023398503531,0.36,8.1,-3.079113882493042,54.0,180.0,0.9958,3.08,0.42,9.2,5,poor
7.6,-2.0325579557809856,0.34,9.3,-2.7646205525906042,40.0,126.0,0.9966,3.21,0.39,9.6,5,poor
7.0,-2.111964733385396,0.19,4.9,-2.8824035882469876,27.0,127.0,0.9953,3.29,0.41,9.4,5,poor
8.2,-0.991553216374702,0.27,1.7,-3.540459448995663,10.0,59.0,0.9923,2.97,0.48,10.4,5,poor
7.6,-1.3432348716594436,0.36,1.6,-3.4112477175156566,6.0,106.0,0.993,3.15,0.4,10.4,4,poor
7.1,-1.3823023398503531,0.28,1.6,-2.9374633654300153,46.0,169.0,0.9926,3.05,0.41,10.5,5,poor
8.8,-1.07587280169862,0.33,9.7,-3.2968373663379125,46.0,172.0,0.9966,3.08,0.4,10.2,5,poor
7.2,-0.7528971849657193,0.65,8.3,-2.4769384801388235,27.0,182.0,0.9964,3.0,0.35,9.2,5,poor
8.8,-1.07587280169862,0.33,9.7,-3.2968373663379125,46.0,172.0,0.9966,3.08,0.4,10.2,5,poor
7.2,-1.8263509139976741,0.35,1.2,-3.4420193761824103,27.0,84.0,0.9928,3.33,0.34,9.9,5,poor
6.8,-1.1679623668029029,0.32,7.6,-2.9374633654300153,35.0,143.0,0.9959,3.14,0.38,9.0,5,poor
8.3,-1.018877320649256,0.57,15.0,-2.9374633654300153,35.0,256.0,1.0001,2.93,0.64,8.6,5,poor
6.8,-1.1679623668029029,0.32,7.6,-2.9374633654300153,35.0,143.0,0.9959,3.14,0.38,9.0,5,poor
8.3,-1.018877320649256,0.57,15.0,-2.9374633654300153,35.0,256.0,1.0001,2.93,0.64,8.6,5,poor
6.3,-1.3823023398503531,0.44,11.6,-3.170085660698769,48.0,195.0,0.9968,3.18,0.52,9.5,5,poor
