fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,quality_category
9.2,0.56,0.18,0.4706284340145776,-2.5383074265151158,10.0,21.0,0.99576,3.15,0.49,9.9,5,poor
7.2,0.6,0.04,0.9166906518954819,-2.563949857128453,18.0,88.0,0.99745,3.53,0.55,9.5,5,poor
8.9,0.75,0.14,0.9166906518954819,-2.4418471603275536,9.0,30.0,0.99824,3.34,0.64,10.5,5,poor
10.7,0.9,0.34,1.8872211527066338,-2.1803674602697964,23.0,99.0,1.00289,3.22,0.68,9.3,5,poor
7.2,0.34,0.24,0.6936470556015963,-2.631089159966082,30.0,52.0,0.99576,3.44,0.58,10.1,5,poor
7.2,0.66,0.03,0.8333438110532287,-2.5383074265151158,16.0,86.0,0.99743,3.53,0.57,9.7,5,poor
7.2,0.66,0.03,0.8333438110532287,-2.5383074265151158,16.0,86.0,0.99743,3.53,0.57,9.7,5,poor
8.3,1.02,0.02,1.2240695060250584,-2.4651040224918206,6.0,11.0,0.99892,3.48,0.49,11.0,3,poor
8.9,0.31,0.36,0.9558959864665145,-2.864704011147587,10.0,39.0,0.99562,3.4,0.69,11.8,5,poor
9.2,0.58,0.2,1.09894556645823,-2.501036031717884,15.0,115.0,0.998,3.23,0.59,9.5,5,poor
7.2,0.54,0.27,0.9558959864665145,-2.4651040224918206,12.0,78.0,0.9964,3.39,0.71,11.0,5,poor
5.3,0.715,0.19,0.40613155265132483,-1.820158943749753,7.0,62.0,0.99395,3.62,0.61,11.0,5,poor
9.6,0.41,0.37,0.8333438110532287,-2.385966701933097,10.0,23.0,0.99786,3.24,0.56,10.5,5,poor
8.6,0.47,0.27,0.8333438110532287,-2.8824035882469876,14.0,28.0,0.99516,3.18,0.8,11.2,5,poor
8.4,0.67,0.19,0.7889118025443247,-2.364460496712133,11.0,75.0,0.99736,3.2,0.59,9.2,4,poor
8.6,0.47,0.27,0.8333438110532287,-2.8824035882469876,14.0,28.0,0.99516,3.18,0.8,11.2,5,poor
6.6,0.61,0.01,0.642380063506292,-2.513306124309698,8.0,25.0,0.99746,3.69,0.73,10.5,5,poor
7.4,0.61,0.01,0.6936470556015963,-2.5902671654458267,13.0,38.0,0.99748,3.48,0.65,9.8,5,poor
7.4,0.61,0.01,0.6936470556015963,-2.5902671654458267,13.0,38.0,0.99748,3.48,0.65,9.8,5,poor
6.6,0.61,0.01,0.642380063506292,-2.513306124309698,8.0,25.0,0.99746,3.69,0.73,10.5,5,poor
12.0,0.63,0.5,0.3371862673548698,-2.631089159966082,6.0,26.0,0.99791,3.07,0.6,10.4,4,poor
6.2,0.46,0.17,0.4706284340145776,-2.6036901857779675,7.0,11.0,0.99425,3.61,0.54,11.4,5,poor
8.5,0.21,0.52,0.642380063506292,-2.396895772465287,9.0,23.0,0.99648,3.36,0.67,10.4,5,poor
8.0,0.59,0.05,0.6936470556015963,-2.4079456086518722,12.0,32.0,0.99735,3.36,0.61,10.0,5,poor
7.1,0.56,0.14,0.4706284340145776,-2.5383074265151158,7.0,18.0,0.99592,3.27,0.62,9.3,5,poor
6.6,0.57,0.02,0.7424134218628634,-2.1541650878757723,6.0,16.0,0.99654,3.38,0.69,9.5,5,poor
8.5,0.66,0.2,0.7424134218628634,-2.322787800311565,23.0,113.0,0.99733,3.13,0.48,9.2,5,poor
6.7,0.56,0.09,1.065055505139267,-2.5257286443082556,7.0,22.0,0.99669,3.46,0.61,10.2,5,poor
8.5,0.34,0.44,0.5312163134137247,-2.5257286443082556,6.0,12.0,0.99605,3.52,0.63,10.7,5,poor
7.2,0.41,0.3,0.7424134218628634,-2.4769384801388235,35.0,72.0,0.997,3.44,0.52,9.4,5,poor
7.2,0.41,0.3,0.7424134218628634,-2.4769384801388235,35.0,72.0,0.997,3.44,0.52,9.4,5,poor
8.4,0.59,0.29,0.9558959864665145,-2.2072749131897207,31.0,119.0,0.99801,3.15,0.5,9.1,5,poor
12.2,0.45,0.49,0.3371862673548698,-2.577021938695806,3.0,6.0,0.9969,3.13,0.63,10.4,5,poor
9.5,0.86,0.26,0.642380063506292,-2.5257286443082556,13.0,28.0,0.99712,3.25,0.62,10.0,5,poor
12.2,0.45,0.49,0.3371862673548698,-2.577021938695806,3.0,6.0,0.9969,3.13,0.63,10.4,5,poor
7.1,0.36,0.3,0.4706284340145776,-2.513306124309698,35.0,70.0,0.99693,3.44,0.5,9.4,5,poor
7.7,0.39,0.12,0.5312163134137247,-2.322787800311565,19.0,27.0,0.99596,3.16,0.49,9.4,5,poor
7.7,0.39,0.12,0.5312163134137247,-2.322787800311565,19.0,27.0,0.99596,3.16,0.49,9.4,5,poor
7.1,0.34,0.28,0.6936470556015963,-2.488914671185539,31.0,68.0,0.99694,3.45,0.48,9.4,5,poor
7.1,0.34,0.28,0.6936470556015963,-2.488914671185539,31.0,68.0,0.99694,3.45,0.48,9.4,5,poor
10.0,0.35,0.45,0.9166906518954819,-2.375155785828881,20.0,88.0,0.99918,3.15,0.43,9.4,5,poor
8.2,0.43,0.29,0.4706284340145776,-2.501036031717884,27.0,45.0,0.99603,3.25,0.54,10.3,5,poor
9.6,0.5,0.36,1.0299764962779714,-2.145581344184381,26.0,55.0,0.99722,3.18,0.68,10.9,5,poor
7.7,1.005,0.15,0.7424134218628634,-2.2730262907525014,11.0,32.0,0.99604,3.23,0.48,10.0,5,poor
7.0,0.5,0.14,0.588342066193819,-2.5383074265151158,10.0,23.0,0.99636,3.53,0.61,10.4,5,poor
7.0,0.51,0.09,0.7424134218628634,-2.7646205525906042,4.0,9.0,0.99584,3.35,0.54,10.5,5,poor
6.4,0.795,0.0,0.7889118025443247,-2.7181005369557116,28.0,52.0,0.99378,3.49,0.52,11.6,5,poor
8.1,0.82,0.0,1.4112308464099221,-2.3434070875143007,5.0,14.0,0.99854,3.36,0.53,9.6,5,poor
7.3,0.91,0.1,0.588342066193819,-2.5902671654458267,20.0,56.0,0.99672,3.35,0.56,9.2,5,poor
7.4,0.965,0.0,0.7889118025443247,-2.419118909249997,16.0,32.0,0.99756,3.58,0.67,10.2,5,poor
7.1,0.43,0.17,0.588342066193819,-2.488914671185539,27.0,51.0,0.99634,3.49,0.64,10.4,5,poor
7.1,0.43,0.17,0.588342066193819,-2.488914671185539,27.0,51.0,0.99634,3.49,0.64,10.4,5,poor
8.5,0.46,0.59,0.3371862673548698,-0.8794767587514388,16.0,45.0,0.99702,3.03,1.34,9.2,5,poor
5.6,0.605,0.05,0.8758853172391161,-2.6036901857779675,19.0,25.0,0.99258,3.56,0.55,12.9,5,poor
7.6,0.42,0.25,1.3612329305245194,-2.2537949288246137,28.0,90.0,0.99784,3.15,0.57,9.1,5,poor
8.0,0.62,0.35,1.0299764962779714,-2.4418471603275536,28.0,52.0,0.997,3.31,0.62,10.8,5,poor
7.5,0.77,0.2,2.091987510848354,-2.312635428847547,30.0,92.0,0.99892,3.2,0.58,9.2,5,poor
7.5,0.77,0.2,2.091987510848354,-2.312635428847547,30.0,92.0,0.99892,3.2,0.58,9.2,5,poor
8.6,0.37,0.65,1.8564542281598664,-2.513306124309698,3.0,8.0,0.99817,3.27,0.58,11.0,5,poor
8.6,0.37,0.65,1.8564542281598664,-2.513306124309698,3.0,8.0,0.99817,3.27,0.58,11.0,5,poor
6.8,0.48,0.08,0.588342066193819,-2.5902671654458267,40.0,64.0,0.99529,3.12,0.49,9.6,5,poor
9.4,0.4,0.47,0.9166906518954819,-2.430418464503931,6.0,20.0,0.99772,3.15,0.5,10.5,5,poor
8.6,0.52,0.38,0.40613155265132483,-2.333044300478754,5.0,18.0,0.99666,3.2,0.52,9.4,5,poor
8.6,0.52,0.38,0.40613155265132483,-2.333044300478754,5.0,18.0,0.99666,3.2,0.52,9.4,5,poor
6.3,0.57,0.28,0.7424134218628634,-3.0159349808715104,13.0,49.0,0.99374,3.41,0.6,12.8,5,poor
8.1,0.78,0.1,1.1942254528710559,-2.396895772465287,4.0,13.0,0.99855,3.36,0.49,9.5,5,poor
5.6,0.66,0.0,0.9166906518954819,-2.703062659591171,7.0,15.0,0.99256,3.52,0.58,12.9,5,poor
6.5,0.58,0.0,0.7889118025443247,-2.333044300478754,3.0,13.0,0.99557,3.62,0.62,11.5,4,poor
10.0,0.43,0.33,0.9936220748104786,-2.3434070875143007,28.0,89.0,0.9984,3.22,0.68,10.0,5,poor
5.9,0.19,0.21,0.5312163134137247,-3.079113882493042,57.0,135.0,0.99341,3.32,0.44,9.5,5,poor
7.5,0.41,0.15,1.308603053404019,-2.2537949288246137,29.0,94.0,0.99786,3.14,0.58,9.1,5,poor
7.3,0.32,0.23,0.8333438110532287,-2.703062659591171,35.0,70.0,0.99588,3.43,0.62,10.1,5,poor
8.3,0.6,0.25,0.7889118025443247,-2.1286317858706076,9.0,38.0,0.99616,3.15,0.53,9.8,5,poor
8.3,0.6,0.25,0.7889118025443247,-2.1286317858706076,9.0,38.0,0.99616,3.15,0.53,9.8,5,poor
10.2,0.41,0.43,0.7889118025443247,-2.198225077669803,11.0,37.0,0.99728,3.16,0.67,10.8,5,poor
9.0,0.785,0.24,0.5312163134137247,-2.5383074265151158,10.0,21.0,0.99692,3.29,0.67,10.0,5,poor
9.0,0.785,0.24,0.5312163134137247,-2.5383074265151158,10.0,21.0,0.99692,3.29,0.67,10.0,5,poor
8.5,0.44,0.5,0.642380063506292,-0.9942522733438669,15.0,38.0,0.99634,3.01,1.1,9.4,5,poor
9.9,0.54,0.26,0.6936470556015963,-2.1892564076870427,7.0,60.0,0.99709,2.94,0.98,10.2,5,poor
6.5,0.88,0.03,1.7229451532276951,-2.5257286443082556,23.0,47.0,0.99572,3.58,0.5,11.2,4,poor
5.6,0.915,0.0,0.7424134218628634,-3.170085660698769,17.0,78.0,0.99346,3.68,0.73,11.4,5,poor
9.8,0.39,0.43,0.5013811649379908,-2.6736487743848776,5.0,11.0,0.99478,3.19,0.46,11.4,5,poor
6.8,0.66,0.07,0.4706284340145776,-2.6450754019408214,16.0,61.0,0.99572,3.29,0.6,9.3,5,poor
6.7,0.64,0.23,0.7424134218628634,-2.513306124309698,11.0,119.0,0.99538,3.36,0.7,10.9,5,poor
6.6,0.8,0.03,2.054251930606176,-2.5257286443082556,6.0,12.0,0.9963,3.52,0.5,12.2,5,poor
6.7,0.64,0.23,0.7424134218628634,-2.513306124309698,11.0,119.0,0.99538,3.36,0.7,10.9,5,poor
8.8,0.955,0.05,0.588342066193819,-2.577021938695806,5.0,19.0,0.99616,3.3,0.44,9.6,4,poor
6.5,0.885,0.0,0.8333438110532287,-1.7897614665653818,6.0,12.0,0.99551,3.56,0.51,10.8,5,poor
6.4,0.885,0.0,0.8333438110532287,-1.7897614665653818,6.0,12.0,0.99551,3.56,0.51,10.8,5,poor
9.9,0.74,0.19,1.7580303164839273,-2.1892564076870427,33.0,76.0,0.99878,3.14,0.55,9.4,5,poor
9.9,0.72,0.55,0.5312163134137247,-1.987774353154012,24.0,52.0,0.99752,3.35,0.94,10.0,5,poor
6.6,0.44,0.15,0.7424134218628634,-2.563949857128453,22.0,53.0,0.9957,3.32,0.62,9.3,5,poor
9.2,0.46,0.23,0.9558959864665145,-2.385966701933097,18.0,77.0,0.99922,3.15,0.51,9.4,5,poor
7.5,0.58,0.03,1.4112308464099221,-2.513306124309698,27.0,46.0,0.99592,3.02,0.47,9.2,5,poor
9.0,0.58,0.25,0.6936470556015963,-2.2537949288246137,8.0,21.0,0.99769,3.27,0.72,9.6,5,poor
7.6,0.43,0.29,0.7424134218628634,-2.577021938695806,19.0,66.0,0.99718,3.4,0.64,9.5,5,poor
7.8,0.815,0.01,0.9558959864665145,-2.5902671654458267,48.0,90.0,0.99621,3.38,0.62,10.8,5,poor
7.6,0.43,0.29,0.7424134218628634,-2.577021938695806,19.0,66.0,0.99718,3.4,0.64,9.5,5,poor
10.2,0.23,0.37,0.7889118025443247,-2.8473122684357177,14.0,36.0,0.99614,3.23,0.49,9.3,4,poor
6.0,0.33,0.32,2.5573048277429997,-2.900422093749666,6.0,113.0,0.99572,3.3,0.56,11.5,4,poor
8.1,0.73,0.0,0.9166906518954819,-2.501036031717884,12.0,24.0,0.99798,3.38,0.46,9.6,4,poor
6.5,0.67,0.0,1.4588475538015993,-2.8473122684357177,11.0,20.0,0.99488,3.45,0.56,11.8,4,poor
7.5,0.61,0.2,0.5312163134137247,-2.563949857128453,36.0,60.0,0.99494,3.1,0.4,9.3,5,poor
9.8,0.37,0.39,0.9166906518954819,-2.5257286443082556,28.0,65.0,0.99729,3.16,0.59,9.8,5,poor
8.3,0.56,0.22,0.8758853172391161,-2.488914671185539,10.0,86.0,0.9983,3.37,0.62,9.5,5,poor
7.4,0.55,0.19,0.588342066193819,-2.488914671185539,15.0,34.0,0.99655,3.49,0.68,10.5,5,poor
7.4,0.74,0.07,0.5312163134137247,-2.4418471603275536,15.0,48.0,0.99502,3.12,0.48,10.0,5,poor
7.4,0.55,0.19,0.588342066193819,-2.488914671185539,15.0,34.0,0.99655,3.49,0.68,10.5,5,poor
7.5,0.58,0.14,0.7889118025443247,-2.551046452292545,27.0,60.0,0.9963,3.28,0.59,9.8,5,poor
7.1,0.72,0.0,0.588342066193819,-2.0874737133771,6.0,14.0,0.99627,3.45,0.58,9.8,5,poor
7.9,0.66,0.0,0.3371862673548698,-2.333044300478754,6.0,13.0,0.99569,3.43,0.58,9.5,5,poor
7.8,0.7,0.06,0.642380063506292,-2.5257286443082556,20.0,35.0,0.99628,3.4,0.69,10.9,5,poor
6.1,0.64,0.02,0.8758853172391161,-2.659260036932778,26.0,46.0,0.99358,3.47,0.45,11.0,5,poor
7.5,0.59,0.22,0.588342066193819,-2.488914671185539,43.0,60.0,0.99499,3.1,0.42,9.2,5,poor
8.6,0.635,0.68,0.588342066193819,-0.9063404010209869,19.0,56.0,0.99632,3.02,1.15,9.3,5,poor
6.3,1.02,0.0,0.6936470556015963,-2.4769384801388235,17.0,24.0,0.99437,3.59,0.55,11.2,4,poor
9.8,0.45,0.38,0.9166906518954819,-2.501036031717884,34.0,66.0,0.99726,3.15,0.58,9.8,5,poor
8.2,0.78,0.0,0.7889118025443247,-2.4079456086518722,13.0,26.0,0.9978,3.37,0.46,9.6,4,poor
5.9,0.46,0.0,0.642380063506292,-2.551046452292545,25.0,44.0,0.99385,3.5,0.53,11.2,5,poor
7.5,0.58,0.2,0.6936470556015963,-2.6036901857779675,34.0,44.0,0.99494,3.1,0.43,9.3,5,poor
8.5,0.4,0.4,1.8407083509599185,-2.975929646257811,3.0,10.0,0.99566,3.28,0.56,12.0,4,poor
7.0,0.42,0.19,0.8333438110532287,-2.631089159966082,18.0,36.0,0.99476,3.39,0.56,10.9,5,poor
11.3,0.37,0.5,0.588342066193819,-2.396895772465287,20.0,47.0,0.99734,3.15,0.57,10.5,5,poor
8.0,0.6,0.08,0.9558959864665145,-2.864704011147587,3.0,7.0,0.99286,3.22,0.37,13.0,5,poor
7.0,0.6,0.3,1.5042995943107957,-2.6736487743848776,20.0,110.0,0.99914,3.3,1.17,10.2,5,poor
7.0,0.6,0.3,1.5042995943107957,-2.6736487743848776,20.0,110.0,0.99914,3.3,1.17,10.2,5,poor
7.6,0.74,0.0,0.642380063506292,-2.2926347621408776,6.0,12.0,0.99521,3.36,0.59,11.0,5,poor
7.5,0.755,0.0,0.642380063506292,-2.4651040224918206,6.0,12.0,0.99672,3.34,0.49,9.7,4,poor
6.6,0.63,0.0,1.4588475538015993,-2.364460496712133,51.0,77.5,0.99558,3.2,0.45,9.5,5,poor
6.6,0.63,0.0,1.4588475538015993,-2.364460496712133,51.0,77.5,0.99558,3.2,0.45,9.5,5,poor
7.6,1.58,0.0,0.7424134218628634,-1.9805015938249322,5.0,9.0,0.99476,3.5,0.4,10.9,3,poor
8.0,0.28,0.44,0.588342066193819,-2.501036031717884,28.0,68.0,0.99501,3.36,0.66,11.2,5,poor
7.6,0.79,0.21,0.8333438110532287,-2.430418464503931,21.0,68.0,0.9955,3.12,0.44,9.2,5,poor
7.5,0.61,0.26,0.642380063506292,-2.6036901857779675,24.0,88.0,0.99612,3.3,0.53,9.8,5,poor
9.7,0.69,0.32,0.9166906518954819,-2.419118909249997,22.0,91.0,0.9979,3.29,0.62,10.1,5,poor
6.8,0.68,0.09,1.3612329305245194,-2.6736487743848776,15.0,29.0,0.99524,3.41,0.52,11.1,4,poor
9.7,0.69,0.32,0.9166906518954819,-2.419118909249997,22.0,91.0,0.9979,3.29,0.62,10.1,5,poor
7.0,0.62,0.1,0.3371862673548698,-2.631089159966082,27.0,63.0,0.996,3.28,0.61,9.2,5,poor
7.5,0.61,0.26,0.642380063506292,-2.6036901857779675,24.0,88.0,0.99612,3.3,0.53,9.8,5,poor
8.0,1.18,0.21,0.642380063506292,-2.4769384801388235,14.0,41.0,0.99532,3.34,0.47,10.5,5,poor
9.7,0.66,0.34,0.9558959864665145,-2.353878387381596,12.0,88.0,0.99796,3.26,0.66,10.1,5,poor
9.1,0.34,0.42,0.588342066193819,-2.8302178350764176,9.0,18.0,0.99392,3.18,0.55,11.4,5,poor
6.5,0.52,0.11,0.588342066193819,-2.6036901857779675,13.0,38.0,0.9955,3.34,0.52,9.3,5,poor
7.8,0.87,0.26,1.3352641900071116,-2.2256240518579173,31.0,67.0,0.99668,3.26,0.46,9.2,5,poor
9.1,0.775,0.22,0.7889118025443247,-2.5257286443082556,12.0,48.0,0.9976,3.18,0.51,9.6,5,poor
7.2,0.835,0.0,0.6936470556015963,-1.7897614665653818,4.0,11.0,0.99608,3.39,0.52,10.0,5,poor
6.0,0.5,0.0,0.3371862673548698,-2.8473122684357177,15.0,26.0,0.99448,3.36,0.45,9.5,5,poor
6.0,0.5,0.0,0.3371862673548698,-2.8473122684357177,15.0,26.0,0.99448,3.36,0.45,9.5,5,poor
6.0,0.5,0.0,0.3371862673548698,-2.8473122684357177,15.0,26.0,0.99448,3.36,0.45,9.5,5,poor
11.5,0.42,0.48,0.9558959864665145,-2.551046452292545,8.0,20.0,0.99852,3.09,0.53,11.0,5,poor
6.1,0.59,0.01,0.7424134218628634,-2.864704011147587,5.0,13.0,0.99472,3.52,0.56,11.4,5,poor
7.2,0.655,0.03,0.588342066193819,-2.5383074265151158,7.0,12.0,0.99587,3.34,0.39,9.5,5,poor
7.2,0.655,0.03,0.588342066193819,-2.5383074265151158,7.0,12.0,0.99587,3.34,0.39,9.5,5,poor
6.9,0.57,0.0,1.0299764962779714,-2.501036031717884,21.0,41.0,0.99518,3.41,0.52,10.8,5,poor
9.0,0.6,0.29,0.6936470556015963,-2.659260036932778,32.0,73.0,0.99654,3.34,0.57,10.0,5,poor
7.6,0.645,0.03,0.642380063506292,-2.4418471603275536,14.0,57.0,0.9969,3.37,0.46,10.3,5,poor
7.6,0.645,0.03,0.642380063506292,-2.4418471603275536,14.0,57.0,0.9969,3.37,0.46,10.3,5,poor
7.2,0.58,0.03,0.8333438110532287,-2.551046452292545,7.0,28.0,0.99568,3.35,0.52,10.0,5,poor
6.1,0.32,0.25,0.588342066193819,-2.4418471603275536,5.0,32.0,0.99464,3.36,0.44,10.1,5,poor
6.1,0.34,0.25,0.588342066193819,-2.4651040224918206,4.0,28.0,0.99464,3.36,0.44,10.1,5,poor
7.4,0.64,0.17,1.6865841216107542,-1.7778565640590636,52.0,98.0,0.99736,3.28,0.5,9.5,5,poor
9.2,0.54,0.31,0.8333438110532287,-2.1803674602697964,11.0,38.0,0.99699,3.24,0.56,10.9,5,poor
8.3,0.85,0.14,0.9166906518954819,-2.364460496712133,13.0,54.0,0.99724,3.36,0.54,10.1,5,poor
8.0,0.83,0.27,0.6936470556015963,-2.513306124309698,11.0,63.0,0.99652,3.29,0.48,9.8,4,poor
7.8,0.5,0.09,0.7889118025443247,-2.1541650878757723,10.0,42.0,0.9971,3.18,0.62,9.5,5,poor
7.3,0.74,0.08,0.5312163134137247,-2.353878387381596,10.0,45.0,0.99576,3.24,0.5,9.8,5,poor
6.6,0.61,0.0,0.4706284340145776,-2.659260036932778,4.0,8.0,0.99396,3.33,0.37,10.4,4,poor
8.7,0.78,0.51,0.5312163134137247,-0.8770700187208739,12.0,66.0,0.99623,3.0,1.17,9.2,5,poor
8.7,0.78,0.51,0.5312163134137247,-0.8770700187208739,12.0,66.0,0.99623,3.0,1.17,9.2,5,poor
7.7,0.75,0.27,1.3352641900071116,-2.198225077669803,34.0,89.0,0.99664,3.24,0.45,9.3,5,poor
6.8,0.815,0.0,0.18315454309784637,-1.3167682984712803,16.0,29.0,0.99471,3.32,0.51,9.8,3,poor
7.2,0.56,0.26,0.6936470556015963,-2.4769384801388235,13.0,100.0,0.99586,3.26,0.52,9.9,5,poor
8.2,0.885,0.2,0.3371862673548698,-2.4418471603275536,7.0,31.0,0.9946,3.11,0.46,10.0,5,poor
6.8,0.83,0.09,0.588342066193819,-2.5902671654458267,4.0,25.0,0.99534,3.38,0.45,9.6,5,poor
8.0,0.6,0.22,0.7424134218628634,-2.513306124309698,25.0,105.0,0.99613,3.3,0.49,9.9,5,poor
8.0,0.6,0.22,0.7424134218628634,-2.513306124309698,25.0,105.0,0.99613,3.3,0.49,9.9,5,poor
7.1,0.755,0.15,0.588342066193819,-2.2256240518579173,20.0,84.0,0.99593,3.19,0.5,9.5,5,poor
8.0,0.81,0.25,1.2240695060250584,-2.563949857128453,34.0,85.0,0.99668,3.19,0.42,9.2,5,poor
7.4,0.64,0.07,0.588342066193819,-2.2926347621408776,8.0,23.0,0.9961,3.3,0.58,9.6,5,poor
7.4,0.64,0.07,0.588342066193819,-2.2926347621408776,8.0,23.0,0.9961,3.3,0.58,9.6,5,poor
6.6,0.64,0.31,1.8084526921697155,-2.4769384801388235,7.0,49.0,0.99718,3.35,0.68,10.3,5,poor
6.7,0.48,0.02,0.7889118025443247,-2.513306124309698,36.0,111.0,0.99524,3.1,0.53,9.7,5,poor
8.0,0.64,0.22,0.8758853172391161,-2.353878387381596,5.0,33.0,0.99612,3.37,0.58,11.0,5,poor
7.1,0.62,0.06,0.2631331995303682,-2.6450754019408214,5.0,12.0,0.9942,3.17,0.48,9.8,5,poor
8.0,0.52,0.25,0.6936470556015963,-2.5383074265151158,19.0,59.0,0.99612,3.3,0.48,10.2,5,poor
6.4,0.57,0.14,1.3612329305245194,-2.6450754019408214,27.0,73.0,0.99669,3.32,0.48,9.2,5,poor
8.7,0.675,0.1,0.4706284340145776,-2.396895772465287,4.0,11.0,0.99745,3.31,0.65,9.55,5,poor
7.3,0.59,0.26,0.6936470556015963,-2.513306124309698,17.0,104.0,0.99584,3.28,0.52,9.9,5,poor
7.9,0.69,0.21,0.7424134218628634,-2.513306124309698,33.0,141.0,0.9962,3.25,0.51,9.9,5,poor
7.9,0.69,0.21,0.7424134218628634,-2.513306124309698,33.0,141.0,0.9962,3.25,0.51,9.9,5,poor
9.9,0.57,0.25,0.6936470556015963,-2.2537949288246137,12.0,89.0,0.9963,3.04,0.9,10.1,5,poor
10.0,0.32,0.59,0.7889118025443247,-2.551046452292545,3.0,15.0,0.9994,3.2,0.78,9.6,5,poor
6.2,0.58,0.0,0.4706284340145776,-2.7181005369557116,8.0,18.0,0.9966,3.56,0.84,9.4,5,poor
10.0,0.32,0.59,0.7889118025443247,-2.551046452292545,3.0,15.0,0.9994,3.2,0.78,9.6,5,poor
7.8,0.53,0.01,0.4706284340145776,-2.551046452292545,3.0,19.0,0.995,3.16,0.46,9.8,5,poor
7.7,0.64,0.21,0.7889118025443247,-2.551046452292545,32.0,133.0,0.9956,3.27,0.45,9.9,5,poor
7.8,0.53,0.01,0.4706284340145776,-2.551046452292545,3.0,19.0,0.995,3.16,0.46,9.8,5,poor
7.5,0.4,0.18,0.4706284340145776,-2.5257286443082556,24.0,58.0,0.9965,3.34,0.58,9.4,5,poor
6.4,0.53,0.09,1.3612329305245194,-2.0874737133771,14.0,31.0,0.9968,3.5,0.67,11.0,4,poor
7.6,0.41,0.33,0.9166906518954819,-2.5383074265151158,6.0,23.0,0.9957,3.3,0.58,11.2,5,poor
7.8,0.64,0.0,0.642380063506292,-2.617295837833746,27.0,55.0,0.9962,3.31,0.63,11.0,5,poor
7.9,0.18,0.4,0.7889118025443247,-2.995732273553991,38.0,67.0,0.996,3.33,0.93,11.3,5,poor
7.4,0.41,0.24,0.588342066193819,-2.703062659591171,18.0,47.0,0.9956,3.37,0.62,10.4,5,poor
10.0,0.38,0.38,0.4706284340145776,-1.7719568419318752,27.0,90.0,0.99914,3.15,0.65,8.5,5,poor
6.8,0.915,0.29,1.5688242295488033,-2.6450754019408214,15.0,39.0,0.99577,3.53,0.54,11.1,5,poor
7.0,0.59,0.0,0.5312163134137247,-2.9374633654300153,3.0,8.0,0.996,3.41,0.47,10.3,5,poor
6.9,0.63,0.02,0.642380063506292,-2.5383074265151158,18.0,30.0,0.99712,3.4,0.75,9.8,5,poor
6.9,0.58,0.2,0.5601870533037148,-2.8302178350764176,8.0,22.0,0.99322,3.38,0.49,11.7,5,poor
6.9,0.63,0.02,0.642380063506292,-2.5383074265151158,18.0,30.0,0.99712,3.4,0.75,9.8,5,poor
6.8,0.67,0.0,0.642380063506292,-2.513306124309698,22.0,39.0,0.99701,3.4,0.74,9.7,5,poor
6.9,0.58,0.01,0.642380063506292,-2.513306124309698,40.0,54.0,0.99683,3.4,0.73,9.7,5,poor
7.6,0.49,0.33,0.642380063506292,-2.5902671654458267,27.0,85.0,0.99706,3.41,0.58,9.0,5,poor
7.6,0.49,0.33,0.642380063506292,-2.5902671654458267,27.0,85.0,0.99706,3.41,0.58,9.0,5,poor
8.4,0.29,0.4,0.5312163134137247,-2.6882475738060303,8.0,20.0,0.99603,3.39,0.6,10.5,5,poor
6.2,0.785,0.0,0.7424134218628634,-2.796881414808826,6.0,13.0,0.99664,3.59,0.61,10.0,4,poor
6.8,0.59,0.1,0.5312163134137247,-2.7488721956224653,34.0,53.0,0.9958,3.41,0.67,9.7,5,poor
6.8,0.59,0.1,0.5312163134137247,-2.7488721956224653,34.0,53.0,0.9958,3.41,0.67,9.7,5,poor
6.7,1.04,0.08,0.8333438110532287,-2.6882475738060303,19.0,32.0,0.99648,3.52,0.57,11.0,4,poor
7.3,0.98,0.05,0.7424134218628634,-2.7806208939370456,20.0,49.0,0.99705,3.31,0.55,9.7,3,poor
10.0,0.69,0.11,0.3371862673548698,-2.4651040224918206,8.0,24.0,0.99578,2.88,0.47,9.7,5,poor
6.7,0.7,0.08,1.3220224710997504,-2.6882475738060303,8.0,16.0,0.99334,3.43,0.52,12.6,5,poor
6.1,0.6,0.08,0.588342066193819,-2.631089159966082,14.0,45.0,0.99336,3.38,0.54,11.0,5,poor
9.9,0.5,0.5,2.624741053305903,-1.579879110192556,48.0,82.0,1.00242,3.16,0.75,8.8,5,poor
9.9,0.5,0.5,2.624741053305903,-1.579879110192556,48.0,82.0,1.00242,3.16,0.75,8.8,5,poor
7.1,0.875,0.05,1.740641598049445,-2.488914671185539,3.0,14.0,0.99808,3.4,0.52,10.2,3,poor
8.2,0.28,0.6,1.09894556645823,-2.2537949288246137,10.0,22.0,0.99828,3.39,0.68,10.6,5,poor
5.6,0.62,0.03,0.40613155265132483,-2.513306124309698,6.0,13.0,0.99498,3.66,0.62,10.1,4,poor
8.2,0.28,0.6,1.09894556645823,-2.2537949288246137,10.0,22.0,0.99828,3.39,0.68,10.6,5,poor
7.2,0.58,0.54,0.7424134218628634,-2.162823150618887,3.0,9.0,0.99719,3.33,0.57,10.3,4,poor
8.1,0.33,0.44,0.40613155265132483,-3.1465551632885744,6.0,12.0,0.99542,3.35,0.61,10.7,5,poor
6.8,0.91,0.06,0.6936470556015963,-2.796881414808826,4.0,11.0,0.99592,3.53,0.64,10.9,4,poor
